2.933e+00 5.474e+01 1.217e-01 1.721e-03
5.535e+00 5.474e+01 1.356e-01 1.917e-03
5.453e+00 5.474e+01 1.346e-01 1.904e-03
5.363e+00 5.474e+01 1.363e-01 1.928e-03
5.267e+00 5.474e+01 1.365e-01 1.930e-03
5.186e+00 5.474e+01 1.358e-01 1.921e-03
5.093e+00 5.474e+01 1.309e-01 1.851e-03
5.007e+00 5.474e+01 1.229e-01 1.737e-03
4.825e+00 5.474e+01 1.316e-01 1.861e-03
4.739e+00 5.474e+01 1.305e-01 1.846e-03
4.641e+00 5.474e+01 1.258e-01 1.780e-03
4.554e+00 5.474e+01 1.249e-01 1.766e-03
4.460e+00 5.474e+01 1.284e-01 1.816e-03
4.367e+00 5.474e+01 1.222e-01 1.728e-03
4.279e+00 5.474e+01 1.297e-01 1.834e-03
4.918e+00 5.474e+01 1.259e-01 1.780e-03
4.107e+00 5.474e+01 1.282e-01 1.813e-03
4.191e+00 5.474e+01 1.249e-01 1.766e-03
3.052e+00 5.474e+01 1.209e-01 1.710e-03
3.127e+00 5.474e+01 1.188e-01 1.681e-03
3.223e+00 5.474e+01 1.286e-01 1.818e-03
3.390e+00 5.474e+01 1.283e-01 1.814e-03
3.475e+00 5.474e+01 1.173e-01 1.659e-03
3.310e+00 5.474e+01 1.215e-01 1.718e-03
3.661e+00 5.474e+01 1.250e-01 1.767e-03
3.739e+00 5.474e+01 1.187e-01 1.678e-03
3.828e+00 5.474e+01 1.245e-01 1.761e-03
3.928e+00 5.474e+01 1.247e-01 1.764e-03
4.016e+00 5.474e+01 1.293e-01 1.829e-03
3.573e+00 5.474e+01 1.310e-01 1.853e-03
4.371e+00 7.014e+01 8.674e-02 1.227e-03
4.830e+00 7.014e+01 8.767e-02 1.240e-03
4.458e+00 7.014e+01 8.924e-02 1.262e-03
4.550e+00 7.014e+01 9.078e-02 1.284e-03
4.639e+00 7.014e+01 8.810e-02 1.246e-03
4.730e+00 7.014e+01 8.855e-02 1.252e-03
4.911e+00 7.014e+01 8.680e-02 1.228e-03
5.534e+00 7.014e+01 8.081e-02 1.143e-03
5.099e+00 7.014e+01 8.132e-02 1.150e-03
