2.4	54.8	1.98E-01	3.96E-03
2.4	63.4	1.53E-01	1.53E-03
2.4	73.7	1.17E-01	1.17E-03
2.4	80.4	9.68E-02	1.94E-03
2.4	90	7.92E-02	1.58E-03
2.4	99.6	6.50E-02	1.30E-03
2.4	109.4	5.53E-02	1.11E-03
2.4	116.5	4.97E-02	9.94E-04
2.4	125.3	4.72E-02	2.36E-03
2.4	132.7	4.62E-02	2.31E-03
2.4	140.7	4.60E-02	2.30E-03
2.4	150.5	4.71E-02	2.36E-03
2.4	163.3	4.84E-02	2.42E-03
2.6	54.8	1.69E-01	3.38E-03
2.6	63.4	1.33E-01	2.66E-03
2.6	73.7	1.03E-01	1.03E-03
2.6	80.4	8.87E-02	8.87E-04
2.6	90	7.22E-02	1.44E-03
2.6	99.6	6.00E-02	1.80E-03
2.6	109.4	4.96E-02	1.98E-03
2.6	116.5	4.50E-02	1.80E-03
2.6	125.3	4.13E-02	2.07E-03
2.6	132.7	3.88E-02	1.94E-03
2.6	140.7	3.82E-02	1.91E-03
2.6	150.5	3.88E-02	1.94E-03
2.6	163.3	4.08E-02	1.63E-03
2.8	63.4	1.21E-01	2.42E-03
2.8	73.7	9.65E-02	1.93E-03
2.8	80.4	8.40E-02	1.68E-03
2.8	90	6.95E-02	1.39E-03
2.8	99.6	5.80E-02	1.74E-03
2.8	116.5	4.45E-02	1.34E-03
2.8	125.3	3.88E-02	1.55E-03
2.8	132.7	3.68E-02	1.47E-03
2.8	140.7	3.71E-02	1.11E-03
2.8	150.5	3.55E-02	1.07E-03
2.8	163.3	3.52E-02	1.41E-03
3	54.8	1.41E-01	4.23E-03
3	73.7	9.10E-02	9.10E-04
3	80.4	8.10E-02	8.10E-04
3	90	6.60E-02	1.32E-03
3	99.6	5.84E-02	1.17E-03
3	109.4	4.80E-02	1.44E-03
3	116.5	4.30E-02	2.15E-03
3	125.3	3.89E-02	1.95E-03
3	132.7	3.80E-02	7.60E-04
3	140.7	3.51E-02	1.76E-03
3	150.5	3.41E-02	6.82E-04
3	163.3	3.33E-02	9.99E-04
3.2	39.1	2.43E-01	7.29E-03
3.2	54.8	1.29E-01	1.29E-03
3.2	63.4	1.06E-01	1.06E-03
3.2	73.7	8.69E-02	8.69E-04
3.2	80.4	7.70E-02	4.62E-03
3.2	90	6.42E-02	1.28E-03
3.2	99.6	5.80E-02	4.06E-03
3.2	109.4	4.81E-02	2.41E-03
3.2	116.5	4.30E-02	4.30E-03
3.2	125.3	3.90E-02	3.90E-03
3.2	132.7	3.74E-02	7.48E-04
3.2	140.7	3.41E-02	1.02E-03
3.2	150.5	3.38E-02	6.76E-04
3.2	163.3	3.34E-02	6.68E-04
3.4	39.1	2.30E-01	6.90E-03
3.4	54.8	1.23E-01	1.23E-03
3.4	63.4	1.02E-01	1.02E-03
3.4	73.7	8.38E-02	1.68E-03
3.4	80.4	7.48E-02	1.50E-03
3.4	90	6.47E-02	1.94E-03
3.4	99.6	5.67E-02	1.70E-03
3.4	109.4	5.20E-02	1.56E-03
3.4	116.5	4.77E-02	9.54E-04
3.4	125.3	4.16E-02	8.32E-04
3.4	132.7	3.78E-02	7.56E-04
3.4	140.7	3.70E-02	1.11E-03
3.4	150.5	3.56E-02	1.07E-03
3.4	163.3	3.49E-02	6.98E-04
3.6	63.4	1.02E-01	1.53E-02
3.6	80.4	7.20E-02	3.60E-03
3.6	90	6.30E-02	3.15E-03
3.6	99.6	5.80E-02	4.06E-03
3.6	116.5	4.40E-02	3.08E-03
3.6	125.3	4.00E-02	2.80E-03
3.6	140.7	3.70E-02	1.85E-03
3.6	163.3	3.70E-02	2.22E-03
3.8	63.4	9.70E-02	1.46E-02
3.8	80.4	7.20E-02	3.60E-03
3.8	90	6.70E-02	3.35E-03
3.8	99.6	5.81E-02	1.16E-03
3.8	109.4	5.23E-02	1.05E-03
3.8	116.5	4.83E-02	9.66E-04
3.8	125.3	4.20E-02	2.94E-03
3.8	132.7	4.33E-02	8.66E-04
3.8	140.7	4.20E-02	2.10E-03
3.8	150.5	4.11E-02	8.22E-04
3.8	163.3	4.20E-02	2.52E-03
4	63.4	9.90E-02	4.95E-03
4	80.4	7.00E-02	3.50E-03
4	90	6.10E-02	3.05E-03
4	99.6	5.80E-02	2.90E-03
4	116.5	5.00E-02	2.50E-03
4	125.3	4.80E-02	2.40E-03
4	140.7	4.50E-02	2.25E-03
4	163.3	4.50E-02	2.25E-03
4.2	63.4	1.08E-01	1.62E-02
4.2	80.4	6.40E-02	3.84E-03
4.2	90	5.80E-02	5.80E-03
4.2	99.6	5.50E-02	5.50E-03
4.2	116.5	4.80E-02	2.88E-03
4.2	125.3	4.50E-02	3.15E-03
4.2	140.7	4.50E-02	2.70E-03
4.2	163.3	4.80E-02	2.88E-03
4.4	63.4	1.18E-01	1.53E-02
4.4	80.4	6.30E-02	3.15E-03
4.4	90	5.40E-02	5.40E-03
4.4	99.6	5.20E-02	5.20E-03
4.4	116.5	4.50E-02	2.70E-03
4.4	125.3	4.50E-02	3.15E-03
4.4	140.7	4.70E-02	3.29E-03
4.4	163.3	5.00E-02	3.50E-03
4.6	54.8	1.27E-01	1.91E-02
4.6	63.4	1.05E-01	1.58E-02
4.6	80.4	6.10E-02	4.27E-03
4.6	90	5.30E-02	5.30E-03
4.6	99.6	4.90E-02	2.94E-03
4.6	116.5	4.50E-02	2.70E-03
4.6	125.3	4.20E-02	2.94E-03
4.6	140.7	4.50E-02	3.15E-03
4.6	163.3	5.40E-02	5.40E-03
4.8	54.8	1.19E-01	1.79E-02
